0.624000	41	-437	-435	3819	-16	-493	1100	3828	14472
0.640000	41	-451	-429	2171	108	-395	1044	3708	15008
0.656000	39	-460	-425	5554	20	-309	956	4188	15048
0.672000	40	-473	-417	3274	-13	-109	688	5272	14356
0.688000	38	-484	-415	4415	-25	-228	1108	4752	14920
0.704000	39	-496	-406	4186	200	-227	1104	5148	14512
0.720000	40	-512	-401	5888	69	-235	972	5636	14456
0.736000	37	-527	-393	6207	108	-287	1052	6252	14076
0.752000	37	-541	-381	6991	67	-253	992	6924	13584
0.768000	39	-565	-367	6914	97	-229	1152	7568	13388
0.784000	39	-578	-357	6598	72	-304	932	8240	13152
0.800000	41	-594	-344	6292	-63	-197	1104	8580	12688
0.816000	40	-610	-329	7233	-185	-34	1212	9244	12076
0.832000	40	-626	-317	5465	-7	-155	1016	9716	11996
0.848000	38	-634	-305	6327	-151	-101	1116	10000	12004
0.864000	37	-648	-289	6455	-382	29	1240	10516	11344
0.880000	36	-660	-279	5566	-200	-156	1188	11036	10760
0.896000	37	-669	-265	5201	-285	1	1148	11388	10564
0.912000	37	-680	-252	4449	-7	-201	1324	11596	10388
0.928000	36	-686	-242	4197	-346	17	1376	12128	9656
0.944000	35	-692	-231	3489	-6	-229	1252	12316	9436
0.960000	34	-699	-222	3360	-9	-125	1336	12560	8928
0.976000	32	-706	-214	3118	-55	-166	1176	12828	8856
0.992000	35	-706	-207	3713	-567	-402	1312	12688	9208
1.008000	35	-715	-194	4663	-542	-412	1340	13328	8172
1.024000	34	-718	-182	4411	-296	-199	1412	13432	7884
1.040000	35	-720	-171	3658	-128	-212	1376	13692	7400
1.056000	34	-726	-158	3583	-83	-299	1332	13736	7416
1.072000	33	-731	-151	4367	-199	-7	1356	14140	7144
1.088000	34	-735	-140	5073	-189	-180	1304	14140	6676
1.104000	31	-740	-123	5225	-407	374	1388	14544	6244
1.120000	29	-742	-108	6330	-272	16	1476	14756	5784
1.136000	29	-746	-91	7461	-499	350	1396	14788	5272
1.152000	28	-750	-64	8441	-345	223	1304	15516	4084
1.168000	25	-751	-46	7063	54	262	1636	15428	3312
1.184000	26	-753	-27	5671	-216	-18	1644	15616	2860
1.200000	24	-752	-11	5066	-116	-590	1564	15584	2636
1.216000	27	-752	4	5444	-118	-597	1548	16104	1660
1.232000	23	-750	19	3549	-36	-328	1628	16088	1200
1.248000	27	-751	33	5487	-159	-406	1612	15916	984
1.264000	27	-749	48	3748	492	-186	1904	16244	-356
1.280000	25	-748	57	1014	563	-44	1364	16252	-16
1.296000	27	-745	60	1087	96	-113	1644	16208	-192
1.312000	26	-745	64	-178	327	-162	1588	16276	-316
1.328000	23	-747	59	-19	157	-206	1468	16104	328
1.344000	28	-747	61	274	378	-145	1440	16264	-184
1.360000	28	-745	60	-205	243	-27	1508	16160	20
1.376000	29	-743	59	509	184	-130	1576	16168	36
1.392000	26	-747	63	-83	187	-211	1560	16212	-124
1.408000	27	-748	61	-254	176	-28	1528	16140	184
1.424000	24	-742	60	-194	154	-205	1540	15992	-52
1.440000	29	-746	61	-224	169	-197	1444	16256	56
1.456000	25	-745	62	101	146	-129	1600	16104	116
1.472000	27	-746	63	216	138	-170	1484	16108	44
1.488000	25	-746	58	-272	202	-74	1496	16276	-92
1.504000	26	-746	59	-292	172	-60	1648	16076	208
1.520000	24	-749	59	302	161	-186	1408	16224	-16
1.536000	25	-746	58	94	153	-100	1564	16228	-72
1.552000	25	-746	62	69	167	-58	1440	16172	136
1.568000	27	-747	61	401	645	-167	1752	16056	-16
1.584000	27	-745	63	-25	325	-74	1528	16248	-52
1.600000	26	-743	61	136	346	-13	1576	16108	-20
1.616000	25	-744	63	284	429	-155	1596	16136	-12
1.632000	25	-747	62	164	485	-63	1476	16168	-56
1.648000	25	-744	63	194	244	45	1544	16148	-12
1.664000	25	-745	64	1	402	-138	1728	16168	-176
1.680000	23	-746	65	92	1138	47	1464	16104	40
1.696000	24	-744	63	454	370	-55	1552	16112	-16
1.712000	25	-747	65	-56	208	-124	1420	16084	-228
1.728000	24	-744	65	10	159	-50	1532	16120	-164
1.744000	23	-743	66	118	161	-151	1532	16108	-168
1.760000	23	-743	66	-77	186	-154	1652	16124	-260
1.776000	25	-746	65	-42	152	-97	1524	16096	-216
1.792000	23	-746	65	-190	155	-113	1576	16128	-176
1.808000	20	-741	64	143	148	-182	1572	16128	-68
1.824000	26	-744	65	35	157	-169	1540	16200	-132
1.840000	23	-743	62	0	172	-116	1456	16172	-316
1.856000	25	-745	66	46	137	-119	1512	16140	-32
1.872000	22	-743	68	352	154	-142	1544	16104	-92
1.888000	25	-746	65	180	115	-116	1484	16272	-264
1.904000	23	-744	66	133	138	-133	1528	16192	-172
1.920000	25	-742	66	132	161	-238	1508	16068	-152
1.936000	25	-745	68	411	94	-248	1492	16168	-136
1.952000	26	-746	69	-125	180	-42	1504	16180	-284
1.968000	25	-745	68	83	153	-182	1524	16164	-132
1.984000	24	-743	69	94	148	-138	1520	16256	-152
2.000000	25	-742	67	-181	191	73	1420	16180	-264
2.016000	23	-741	67	97	153	-128	1500	16116	-124
2.032000	23	-743	70	224	142	-237	1432	16176	-248
2.048000	25	-742	70	-56	149	-81	1444	16152	-200
2.064000	25	-741	69	174	125	-146	1544	16164	-152
2.080000	26	-745	70	211	147	-173	1364	16224	-356
2.096000	22	-742	71	37	140	-57	1508	16132	-400
2.112000	26	-744	68	118	117	-116	1428	16144	-420
2.128000	25	-744	68	-250	162	-123	1536	16204	-312
2.144000	26	-742	74	-141	187	-7	1548	16196	-320
2.160000	26	-741	70	-262	191	-109	1404	15728	-180
2.176000	24	-742	72	122	168	-43	1564	16220	-296
2.192000	24	-742	72	-402	220	-10	1532	16204	-312
2.208000	26	-746	69	-24	1703	125	1352	16220	-76
2.224000	20	-742	69	701	3847	219	2116	15864	-560
2.240000	18	-743	70	331	4660	106	1664	16192	-344
2.256000	16	-744	71	267	4785	102	1420	16160	-204
2.272000	10	-742	75	1039	6745	254	1544	15888	-336
2.288000	10	-742	76	729	6296	136	1268	16276	-468
2.304000	-1	-738	80	332	7280	571	1980	15888	-1096
2.320000	-2	-740	76	-329	7446	610	1640	16156	-656
2.336000	-15	-741	76	77	6160	119	1256	16004	92
2.352000	-14	-737	78	451	7187	428	1672	16020	-188
2.368000	-23	-738	77	-177	6286	177	1528	16192	-124
2.384000	-27	-738	74	-514	6648	265	1424	16196	-132
2.400000	-32	-740	72	-376	8315	618	1656	16012	4
2.416000	-35	-741	71	86	8502	577	1172	16052	276
2.432000	-40	-738	71	340	9321	806	2580	16452	-1608
2.448000	-41	-738	66	-121	9308	671	1716	16004	-32
2.464000	-45	-738	64	61	9920	882	1828	16332	-216
2.480000	-49	-738	62	-938	9460	774	1496	15920	292
2.496000	-52	-736	53	-153	9647	678	1824	15868	192
2.512000	-54	-738	51	618	10454	841	2084	16180	-4
2.528000	-59	-735	47	552	8249	755	2108	16204	-120
2.544000	-62	-737	47	1078	6907	507	1872	16072	-220
2.560000	-63	-734	48	717	5992	442	1276	16060	464
2.576000	-66	-735	46	1195	6110	452	1488	16104	460
2.592000	-66	-734	49	1507	6786	660	1616	16192	-24
2.608000	-70	-732	47	2236	5792	215	1548	15932	208
2.624000	-71	-732	53	2444	6504	263	1700	16248	-432
2.640000	-72	-731	50	2175	7367	294	1540	16572	-836
2.656000	-72	-733	51	1485	6024	49	1728	16252	-1036
2.672000	-74	-732	53	1002	6978	219	1660	16260	-1408
2.688000	-77	-730	51	482	6528	199	1600	15908	-548
2.704000	-77	-727	47	776	5023	24	1660	16228	-964
2.720000	-78	-726	45	840	5292	-137	1440	16124	-812
2.736000	-78	-725	48	427	5254	-342	1732	15796	-1432
2.752000	-80	-729	45	811	3758	-223	1452	16236	-884
2.768000	-79	-726	44	328	4121	-517	1476	16292	-1092
2.784000	-79	-728	40	-123	4711	-225	1288	16212	-844
2.800000	-78	-729	39	84	4087	-629	1096	16256	-1392
2.816000	-78	-730	36	166	2348	-1535	1324	16392	-916
2.832000	-78	-733	33	-359	3290	-1099	1020	16432	-1692
2.848000	-79	-730	32	-340	4072	-500	1096	16284	-748
2.864000	-76	-735	25	63	4326	17	632	16208	-524
2.880000	-76	-730	26	481	3172	-423	1084	16184	-816
2.896000	-75	-732	26	227	3358	-543	568	16476	-1244
2.912000	-75	-729	22	95	3081	-272	752	16180	-656
2.928000	-75	-733	23	-530	1421	-205	780	16340	-976
2.944000	-77	-730	21	-68	374	-135	760	16212	-476
2.960000	-76	-734	20	-368	-276	432	800	16176	-584
2.976000	-75	-733	19	324	-161	49	1148	16180	-844
2.992000	-77	-734	19	411	-415	-94	972	16284	-856
3.008000	-76	-733	22	359	-566	-98	1080	16196	-1000
3.024000	-76	-729	23	47	159	-353	984	16192	-892
3.040000	-76	-729	24	67	12	-115	788	16208	-748
3.056000	-73	-732	22	72	-113	48	1024	16092	-876
3.072000	-76	-732	24	-77	77	-21	812	16312	-900
3.088000	-76	-734	22	-45	-532	113	952	16180	-888
3.104000	-76	-730	25	-166	-14	-31	1088	16060	-872
3.120000	-78	-731	23	78	121	-44	1012	16200	-896
3.136000	-77	-728	25	110	172	-24	1096	16304	-904
3.152000	-78	-732	26	-52	132	-37	1000	16272	-828
3.168000	-76	-730	22	29	136	-121	1092	16220	-928
3.184000	-78	-730	23	-10	150	-134	1040	16268	-812
3.200000	-76	-731	25	-35	-44	0	1168	16148	-932
3.216000	-76	-731	26	117	138	-24	1044	16176	-808
3.232000	-76	-732	22	213	146	-202	1008	16284	-780
3.248000	-78	-731	27	-69	176	-221	1088	16204	-1008
3.264000	-78	-731	25	-50	143	24	1068	16252	-892
3.280000	-77	-731	22	114	146	-85	1008	16332	-1044
3.296000	-78	-730	25	-178	194	-186	1076	16132	-960
3.312000	-77	-731	25	-120	129	-127	1028	16188	-788
3.328000	-78	-731	25	69	120	-54	1172	16212	-876
3.344000	-77	-730	23	-101	194	-174	1108	16220	-848
3.360000	-76	-733	26	50	139	-136	1048	16252	-992
3.376000	-78	-731	27	-35	140	-169	936	16228	-860
3.392000	-76	-733	24	-95	209	-115	1020	16192	-824
3.408000	-77	-729	24	96	119	-127	1096	16192	-764
3.424000	-78	-730	25	91	166	-128	1216	16164	-804
3.440000	-78	-729	27	159	170	-294	1032	16204	-816
3.456000	-76	-730	25	269	121	-48	1084	16208	-996
3.472000	-76	-734	24	-142	250	-195	1024	16240	-952
3.488000	-76	-731	25	-64	164	-159	1048	16176	-828
3.504000	-77	-730	23	19	137	-92	1016	16244	-844
3.520000	-79	-730	26	-161	200	-415	1060	16272	-964
3.536000	-77	-733	24	291	93	-129	912	16280	-840
3.552000	-76	-732	29	392	-308	-74	1020	16248	-924
3.568000	-74	-728	25	-52	189	-133	1020	16236	-864
3.584000	-79	-732	25	-123	170	-298	928	16304	-932
3.600000	-79	-733	25	22	-90	-64	1012	16196	-932
3.616000	-77	-732	30	52	116	-257	1012	16244	-1048
3.632000	-75	-731	27	141	166	-150	996	16264	-964
3.648000	-75	-734	26	-54	142	-128	1088	16344	-1220
3.664000	-77	-733	26	-92	-89	-268	1032	16272	-828
3.680000	-75	-731	27	-46	176	-232	1184	15992	-752
3.696000	-76	-734	26	-5	156	-240	908	16248	-980
3.712000	-77	-733	27	-112	164	-161	900	16316	-1032
3.728000	-75	-733	24	-302	125	-642	984	16224	-828
3.744000	-74	-735	23	-746	-478	-1384	992	16164	-736
3.760000	-71	-732	21	223	-1095	-3965	676	16052	-772
3.776000	-62	-738	28	-56	225	-3521	-388	16640	-796
3.792000	-58	-739	26	343	251	-910	-204	16236	-912
3.808000	-57	-740	25	-1127	56	-1087	-164	16376	-1016
3.824000	-55	-739	21	-1014	204	-1930	492	16240	-420
3.840000	-51	-740	22	-597	285	-3034	-276	16368	-852
3.856000	-44	-743	18	48	259	-4993	-808	16144	-532
3.872000	-36	-747	19	796	708	-6099	-1364	16024	-528
3.888000	-11	-746	25	578	1032	-7618	-1932	16172	-940
3.904000	13	-746	25	502	1269	-11308	-2600	15832	-424
3.920000	41	-749	31	1	1917	-14293	-4184	15612	-1116
3.936000	71	-741	29	-241	2451	-13690	-5584	14740	-760
3.952000	89	-732	36	1321	1067	-14251	-6592	14404	-996
3.968000	107	-720	42	1325	1089	-13644	-7892	13728	-1300
3.984000	134	-696	46	737	869	-15017	-8860	13016	-1388
4.000000	155	-681	53	234	415	-16516	-10296	11640	-1364
4.016000	182	-638	56	819	1116	-16507	-11464	10756	-1300
4.032000	202	-608	61	-2086	3472	-16213	-13220	9268	-1788
4.048000	216	-579	66	-1132	2344	-14494	-13728	7908	-1648
4.064000	238	-531	71	1116	741	-17995	-14008	6500	-1716
4.080000	254	-470	75	2435	-1503	-17938	-14992	4948	-2196
4.096000	266	-420	78	586	-844	-20773	-14560	3280	-1996
4.112000	282	-332	71	-276	-1268	-24464	-15352	68	-2264
4.128000	286	-307	80	69	1858	-1082	-15816	-280	-1824
4.144000	286	-306	83	-54	612	425	-16056	76	-2088
4.160000	285	-307	82	-5	759	-280	-15796	208	-1888
4.176000	283	-305	83	15	1692	-224	-15636	44	-2396
4.192000	285	-305	90	0	1618	-97	-15892	232	-2260
4.208000	283	-309	95	10	1932	45	-15920	180	-2580
4.224000	282	-306	100	27	1005	-195	-15880	128	-2476
4.240000	282	-304	104	11	164	37	-15844	184	-2872
4.256000	283	-305	96	-18	-1357	-134	-15840	24	-2636
4.272000	283	-308	96	27	-1055	-211	-15808	60	-2500
4.288000	283	-306	93	6	-1171	-209	-15828	120	-2500
4.304000	285	-307	86	1	-827	-129	-15940	104	-2192
4.320000	284	-307	88	-41	-201	-117	-15868	28	-1992
4.336000	284	-306	89	27	479	-109	-15904	96	-2304
4.352000	283	-309	91	-17	497	-183	-15812	96	-2252
4.368000	283	-305	86	27	4	-92	-15740	52	-2248
4.384000	283	-307	87	22	226	-188	-15784	96	-2164
4.400000	283	-305	87	7	213	-208	-15848	84	-2180
4.416000	284	-306	90	-3	390	-131	-15920	196	-2320
4.432000	284	-304	88	19	302	-228	-15932	76	-2368
4.448000	282	-303	89	-16	649	-88	-15944	-20	-2132
4.464000	283	-305	93	-15	130	-136	-15932	80	-2512
4.480000	283	-307	90	28	-130	-180	-15956	124	-2316
4.496000	283	-305	89	-6	-135	-131	-15848	56	-2212
4.512000	283	-307	88	12	-138	-155	-15828	0	-2300
4.528000	283	-305	90	11	179	-153	-15888	0	-2032
4.544000	284	-306	89	32	-8	-87	-15872	36	-2308
4.560000	284	-305	88	27	286	-177	-15940	72	-2156
4.576000	284	-306	88	-4	194	-143	-15960	32	-2204
4.592000	283	-305	91	0	579	-164	-15896	8	-2260
4.608000	284	-305	91	26	288	-109	-15816	80	-2304
4.624000	283	-302	91	-3	-155	-147	-15908	60	-2260
4.640000	285	-305	87	1	-266	-164	-15928	16	-2344
4.656000	284	-306	88	-6	-752	-67	-15844	16	-2276
4.672000	284	-305	86	5	78	-206	-15884	36	-1984
4.688000	284	-307	86	7	1033	-169	-15832	32	-1908
4.704000	282	-304	88	-3	1374	-121	-15884	68	-2220
4.720000	282	-302	90	-6	223	-213	-15920	180	-2368
4.736000	284	-301	91	-1	-107	-86	-15840	52	-2296
4.752000	286	-304	90	-14	-177	-69	-15908	76	-2332
4.768000	285	-305	90	-7	-348	-115	-15832	24	-2392
4.784000	285	-305	87	3	125	-157	-15900	48	-2128
4.800000	283	-305	91	-4	469	-154	-15956	88	-2212
4.816000	283	-302	90	-23	162	-146	-15908	-60	-2416
4.832000	283	-303	88	14	116	-114	-15836	-8	-2236
4.848000	284	-304	91	-12	-93	-108	-15868	120	-2064
4.864000	287	-307	86	1	-232	-147	-15884	-12	-2228
4.880000	283	-303	88	1	87	-88	-15884	80	-2132
4.896000	285	-304	86	-18	-29	-181	-15884	52	-2172
4.912000	285	-304	87	19	197	-134	-15856	60	-2016
4.928000	285	-303	88	18	287	-116	-15880	60	-2048
4.944000	282	-305	88	12	205	-145	-15820	148	-2112
4.960000	285	-306	85	25	-340	-124	-15876	-36	-2244
4.976000	286	-303	84	-7	-27	-140	-15924	-44	-2004
4.992000	285	-306	85	-15	9	-108	-15920	32	-2124
5.008000	282	-304	84	-7	99	-180	-15804	36	-2168
5.024000	283	-303	84	10	-18	-113	-15920	36	-1952
5.040000	285	-304	85	5	0	-81	-15932	56	-1872
5.056000	285	-304	83	11	145	-159	-15928	64	-1980
5.072000	284	-305	85	-4	197	-93	-15808	4	-1980
5.088000	283	-304	84	-2	372	-97	-15884	8	-1964
5.104000	285	-305	85	22	112	-140	-15864	80	-1936
5.120000	285	-301	84	18	36	-127	-15848	12	-2068
5.136000	287	-304	82	-25	-89	-90	-15936	40	-1992
5.152000	283	-305	87	2	-106	-160	-15936	0	-2084
5.168000	286	-305	85	9	101	-106	-15896	-24	-1908
5.184000	283	-305	84	-15	289	-139	-15892	80	-2168
5.200000	287	-305	83	-5	295	-162	-15892	-32	-2076
5.216000	286	-304	87	8	62	-128	-15876	-108	-1984
5.232000	285	-307	82	27	31	-97	-15944	-64	-1972
5.248000	285	-303	84	14	160	-145	-15960	-32	-2028
5.264000	283	-305	81	-1	187	-138	-16016	-28	-2064
5.280000	286	-303	84	2	-42	-103	-15796	-64	-1972
5.296000	286	-305	79	8	236	-153	-15884	-4	-1992
5.312000	286	-304	81	31	259	-73	-15980	20	-1960
5.328000	285	-303	81	-7	122	-127	-15888	52	-2088
5.344000	285	-303	80	-6	111	-150	-15912	-20	-1800
5.360000	284	-303	83	6	72	-131	-15808	52	-1844
5.376000	286	-303	83	11	-59	-123	-15904	4	-2052
5.392000	285	-304	80	0	46	-103	-15880	-108	-1872
5.408000	284	-306	82	-17	216	-99	-15896	-20	-1876
5.424000	286	-301	82	9	541	-131	-15900	-56	-1892
5.440000	285	-303	81	8	486	-121	-15852	76	-2116
5.456000	286	-305	83	11	66	-151	-16044	84	-2008
5.472000	287	-302	81	10	-81	-111	-15820	8	-2108
5.488000	284	-303	82	-10	19	-144	-15820	24	-1804
5.504000	285	-304	81	-1	175	-162	-15864	-104	-1980
5.520000	286	-305	81	4	84	-123	-15876	20	-1948
5.536000	283	-306	85	40	-20	-140	-15860	24	-1856
5.552000	285	-305	83	16	159	-69	-15832	24	-1912
5.568000	283	-303	83	10	183	-111	-15808	-36	-1908
5.584000	286	-305	79	13	-21	-105	-15840	24	-2028
5.600000	285	-303	83	-17	164	-138	-15868	-28	-1960
5.616000	285	-303	82	4	133	-46	-15904	40	-1988
5.632000	286	-305	83	12	158	-165	-15988	-8	-1996
5.648000	285	-302	78	20	174	-136	-15980	32	-1832
5.664000	285	-304	81	6	212	-87	-15908	-56	-1940
5.680000	283	-305	80	-3	-28	-134	-15952	-68	-1756
5.696000	285	-303	83	19	16	-127	-15924	68	-1988
5.712000	285	-304	81	8	241	-106	-15916	-8	-2152
5.728000	284	-301	79	16	168	-184	-15944	80	-1808
5.744000	285	-303	81	-4	309	-109	-15924	76	-2048
5.760000	285	-304	82	9	27	-162	-15836	16	-1824
5.776000	285	-304	82	-7	144	-96	-15944	52	-2084
5.792000	285	-303	80	2	114	-158	-15852	68	-1896
5.808000	284	-305	81	-4	271	-118	-15940	60	-1948
5.824000	286	-304	80	33	66	-138	-15844	-28	-1808
5.840000	286	-304	80	0	79	-104	-15884	-96	-1756
5.856000	285	-301	81	9	219	-108	-15892	-32	-1884
5.872000	286	-303	80	19	101	-91	-15940	88	-1900
5.888000	285	-303	78	6	-147	-155	-15844	12	-1884
5.904000	283	-305	80	9	113	-123	-15896	-28	-2072
5.920000	284	-305	79	19	78	-115	-15896	24	-1968
5.936000	284	-303	80	14	246	-105	-15920	-40	-1948
5.952000	285	-303	78	4	302	-121	-15884	72	-1856
5.968000	286	-303	79	-2	38	-119	-15872	-76	-1832
5.984000	283	-301	78	3	-21	-74	-15912	60	-1836
6.000000	284	-303	79	-24	159	-95	-15848	-4	-1848
6.016000	283	-302	78	16	258	-89	-15872	84	-1780
6.032000	285	-305	80	3	283	-148	-15924	0	-1796
6.048000	283	-306	81	-4	168	-96	-15992	44	-1904
6.064000	284	-306	77	-15	100	-111	-15872	80	-1916
6.080000	283	-304	79	7	31	-129	-15860	28	-1944
6.096000	285	-302	80	0	44	-111	-15932	40	-1768
6.112000	284	-306	79	10	261	-117	-15928	-84	-1904
6.128000	284	-305	79	15	324	-98	-15832	-28	-1728
6.144000	283	-304	80	9	115	-100	-15944	8	-1832
6.160000	285	-305	77	-10	162	-80	-15936	-56	-1884
6.176000	285	-300	77	34	72	-139	-15940	76	-1784
6.192000	284	-304	78	2	125	-105	-16000	-36	-2072
6.208000	283	-302	78	5	197	-145	-15792	-4	-1928
6.224000	286	-303	78	5	145	-127	-15892	48	-1816
6.240000	285	-305	76	-7	93	-130	-15872	24	-1920
6.256000	283	-306	78	0	226	-64	-15944	-32	-1824
6.272000	284	-305	80	9	73	-125	-15868	20	-1768
6.288000	283	-304	78	17	-106	-145	-15932	20	-1724
6.304000	286	-303	76	-13	110	-107	-15912	16	-1780
6.320000	285	-304	76	19	96	-87	-15988	164	-1776
6.336000	284	-305	78	18	139	-120	-16004	-56	-1872
6.352000	285	-303	77	-16	215	-87	-15832	68	-1884
6.368000	285	-305	77	11	214	-146	-15840	-76	-1876
6.384000	285	-302	78	15	190	-125	-15900	68	-1796
6.400000	284	-303	77	17	217	-140	-15868	108	-1856
6.416000	285	-304	76	2	78	-117	-15880	-12	-2004
6.432000	285	-301	78	-5	-73	-117	-15908	-120	-1876
6.448000	286	-306	76	8	82	-113	-15856	-8	-1796
6.464000	286	-304	78	3	131	-135	-15868	176	-1992
6.480000	286	-305	77	13	207	-88	-15936	72	-1880
6.496000	285	-306	75	6	99	-123	-15928	36	-1880
6.512000	284	-305	77	-14	125	-141	-15952	-12	-1844
6.528000	285	-304	78	-4	63	-111	-15856	108	-1652
6.544000	285	-305	76	32	30	-123	-15796	-8	-1644
6.560000	283	-306	76	7	133	-71	-15892	32	-1716
6.576000	283	-305	76	4	49	-120	-15896	-20	-1716
6.592000	285	-305	77	7	155	-158	-15968	-16	-1668
6.608000	284	-304	75	10	249	-88	-15776	0	-1860
6.624000	285	-303	75	30	93	-144	-15892	-20	-1832
6.640000	285	-305	76	7	89	-95	-15960	52	-1836
6.656000	286	-302	74	12	-15	-135	-15820	100	-1740
6.672000	285	-304	77	10	-32	-123	-15968	-120	-1736
6.688000	287	-304	74	14	146	-144	-15928	-108	-1920
6.704000	284	-308	74	1	187	-109	-15728	-44	-1836
6.720000	285	-305	74	9	327	-122	-15864	-72	-1772
6.736000	287	-304	74	11	249	-122	-15968	24	-1984
6.752000	285	-307	76	-4	104	-132	-16000	-24	-1680
6.768000	287	-304	76	24	-123	-139	-15988	92	-1752
6.784000	286	-301	73	8	122	-116	-15916	-68	-1640
6.800000	284	-305	72	9	91	-170	-15892	56	-1844
6.816000	285	-305	73	-2	339	-88	-15876	-8	-1820
6.832000	283	-306	74	18	38	-156	-15932	40	-1780
6.848000	286	-303	74	0	196	-121	-15860	-40	-1740
6.864000	285	-305	73	9	155	-129	-15908	24	-1780
6.880000	286	-301	74	-13	258	-109	-15888	-28	-1676
6.896000	286	-305	74	14	64	-105	-15944	-16	-1672
6.912000	287	-302	74	-7	-113	-152	-15908	28	-1836
6.928000	286	-302	74	1	153	-101	-15952	-68	-1660
6.944000	286	-304	72	-22	349	-103	-15968	0	-1732
6.960000	287	-304	73	8	173	-132	-15948	-24	-1700
6.976000	283	-304	70	-8	257	-83	-15816	-24	-1692
6.992000	285	-304	72	17	81	-105	-15836	-84	-1588
7.008000	287	-303	71	30	9	-123	-15920	60	-1692
7.024000	284	-305	72	-3	301	-82	-15812	68	-1564
7.040000	286	-304	72	11	198	-140	-15884	-20	-1696
7.056000	283	-305	73	24	353	-150	-15992	-4	-1768
7.072000	285	-301	74	10	81	-153	-15840	-68	-1812
7.088000	284	-303	74	-1	160	-114	-15788	0	-1656
7.104000	285	-305	74	12	-57	-144	-15968	-60	-1880
7.120000	287	-305	74	19	73	-118	-15772	-52	-1844
7.136000	287	-303	74	18	236	-115	-15944	-40	-1784
7.152000	285	-301	74	-26	149	-138	-15888	40	-1928
7.168000	287	-303	73	16	153	-90	-15844	12	-1704
7.184000	285	-305	73	-11	102	-120	-15884	-84	-1664
7.200000	284	-307	73	35	111	-97	-16052	4	-1752
7.216000	283	-301	73	-20	12	-115	-16016	-64	-1672
7.232000	285	-304	76	20	157	-157	-15952	48	-1572
7.248000	283	-304	76	2	230	-68	-15884	-92	-1508
7.264000	284	-303	72	22	101	-129	-15924	12	-1712
7.280000	286	-304	74	14	107	-144	-15808	-40	-1628
7.296000	287	-303	74	1	165	-140	-15904	-80	-1688
7.312000	283	-303	72	-17	101	-129	-15872	-60	-1668
7.328000	286	-304	72	7	153	-125	-15920	-4	-1524
7.344000	286	-303	73	-8	266	-101	-15896	60	-1592
7.360000	287	-304	73	11	249	-143	-15932	8	-1648
7.376000	286	-301	74	-13	169	-113	-15900	8	-1724
7.392000	284	-302	72	8	54	-119	-15844	-32	-1716
7.408000	285	-302	72	7	81	-120	-15896	60	-1616
7.424000	286	-304	73	-13	103	-151	-15904	-24	-1552
7.440000	286	-303	74	23	214	-136	-15916	-104	-1588
7.456000	286	-303	71	16	161	-142	-15892	-16	-1780
7.472000	286	-302	74	33	240	-104	-15856	104	-1744
7.488000	286	-306	73	10	72	-113	-15912	-156	-1572
7.504000	286	-304	72	-8	183	-122	-15876	-28	-1672
7.520000	286	-303	73	38	145	-155	-15868	-28	-1640
